Locus Tag	Product	Pathway Name	Pathway Xref	Pathway Database	Pathway Version	ECO code	ECO term	PMID
PALES_33221	acetyl-CoA acetyltransferase	Tryptophan metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_33791	ribosomal protein S6 modification enzyme	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_33831	hypothetical protein	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_34641	putative O-Methyltransferase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_34861	putative Fe-S-cluster redox enzyme	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_35921	putative 3-hydroxyacyl-CoA dehydrogenase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_37421	2-oxoglutarate dehydrogenase E1 component	Tryptophan metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_37421	2-oxoglutarate dehydrogenase E1 component	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_38601	protoheme IX farnesyltransferase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_45681	hypothetical protein	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_45691	hypothetical protein	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_47471	hypothetical protein	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_48181	tryptophanyl-tRNA synthetase	Tryptophan metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_49111	type 4 prepilin peptidase PilD	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_49981	catalase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_50521	glutamyl-tRNA reductase	Tryptophan metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_51051	tRNA (uracil-5-)-methyltransferase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_52351	ribosomal protein L11 methyltransferase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_55821	putative 3-hydroxyacyl-CoA dehydrogenase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_55911	ribosomal protein S6 modification protein	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_56151	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_56171	2-octaprenyl-6-methoxyphenyl hydroxylase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_56311	putative 3-octaprenyl-4-hydroxybenzoate carboxylyase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_57531	4-hydroxybenzoate octaprenyltransferase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_57821	3-hydroxybutyryl-CoA dehydrogenase	Tryptophan metabolism	00380	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_51611	PmrA: two-component regulator system response regulator PmrA	Two-component regulatory systems	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_51621	PmrB: two-component regulator system signal sensor kinase PmrB	Two-component regulatory systems	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_00331	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_01761	putative chemotaxis protein methyltransferase	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_01791	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_01801	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_04061	twitching motility protein PilG	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_04071	twitching motility protein PilH	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_04111	still frameshift putative component of chemotactic signal transduction system	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_04591	DNA-binding response regulator CreB	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_04601	sensory histidine kinase CreC	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_04671	putative transmembrane sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_04681	RNA polymerase sigma factor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_05971	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_05981	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_07301	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_07311	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_08541	putative bacteriophytochrome	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_08591	putative sensor/response regulator hybrid	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_08701	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_08711	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_08961	putative response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_09401	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_09441	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_10011	Lost Adherence Sensor, LadS	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_10271	two-component response regulator RocA1	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_10291	RocR	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_10301	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_10991	transcriptional regulator NarL	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_11001	two-component sensor NarX	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_12681	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_12811	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_14311	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_15981	putative sensor/response regulator hybrid	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_17181	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_17961	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_18611	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_18631	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_18761	two-component response regulator GltR	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_18771	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_19821	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_19831	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_20151	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_20161	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_21821	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_21831	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_22411	putative sensor/response regulator hybrid	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_22621	two-component sensor, CopS	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_22631	two-component response regulator, CopR	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_22741	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_24171	two-component sensor PfeS	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_24181	two-component response regulator PfeR	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_24471	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_24481	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_27111	putative sensor/response regulator hybrid	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_27221	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_27231	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_27711	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_27721	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_28161	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_28171	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_31481	putative sensor/response regulator hybrid	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_33311	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_33421	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_33431	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_33471	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_35291	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_35301	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_36901	two-component response regulator KdpE	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_36911	two-component sensor KdpD	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_37161	putative sensor/response regulator hybrid	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_38451	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_38461	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_39551	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_39571	two-component response regulator CheY	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_39761	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_39771	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_40161	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_40171	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_40691	putative sensor/response regulator hybrid	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_41411	two-component sensor PhoQ	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_41421	two-component response regulator PhoP	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_41631	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_41641	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_42221	two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_42231	two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_43861	two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_43871	two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_43881	sensor/response regulator hybrid	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_45861	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_45871	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_46731	two-component sensor PprA	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_46761	two-component response regulator, PprB	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_47591	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_47601	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_47751	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_47771	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_48731	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_48741	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_49291	two-component sensor PilS	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_49301	two-component response regulator PilR	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_51661	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_52281	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_52411	RetS (Regulator of Exopolysaccharide and Type III Secretion)	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_52711	two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_52721	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_53701	putative two-component sensor	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_53711	putative two-component response regulator	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_55141	two-component sensor NtrB	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_55151	two-component response regulator NtrC	Two-component System	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
