Locus_Tag	Product	Pathway_Name	Pathway_Xref	Pathway_Database	Pathway_Version	ECO_code	ECO_term	PMID
PA3167	3-phosphoserine aminotransferase	pyridoxine 5'-phosphate biosynthesis	UPA00244	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0342	thymidylate synthase	pyrimidine deoxyribonucleotides de novo biosynthesis I	PWY-7184	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA2962	thymidylate kinase	pyrimidine deoxyribonucleotides de novo biosynthesis I	PWY-7184	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA5321	deoxyuridine 5'-triphosphate nucleotidohydrolase	pyrimidine deoxyribonucleotides de novo biosynthesis I	PWY-7184	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0342	thymidylate synthase	pyrimidine deoxyribonucleotides de novo biosynthesis II	PWY-7187	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA2962	thymidylate kinase	pyrimidine deoxyribonucleotides de novo biosynthesis II	PWY-7187	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3480	probable deoxycytidine triphosphate deaminase	pyrimidine deoxyribonucleotides de novo biosynthesis II	PWY-7187	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA5321	deoxyuridine 5'-triphosphate nucleotidohydrolase	pyrimidine deoxyribonucleotides de novo biosynthesis II	PWY-7187	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0342	thymidylate synthase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA0342	thymidylate synthase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0342	thymidylate synthase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0387	conserved hypothetical protein	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0401	noncatalytic dihydroorotase-like protein	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0401	noncatalytic dihydroorotase-like protein	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0402	aspartate carbamoyltransferase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA0402	aspartate carbamoyltransferase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0402	aspartate carbamoyltransferase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0403	transcriptional regulator PyrR	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0403	transcriptional regulator PyrR	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0437	cytosine deaminase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA0437	cytosine deaminase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0439	probable oxidoreductase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0440	probable oxidoreductase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0441	dihydropyrimidinase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0444	N-carbamoyl-beta-alanine amidohydrolase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA0444	N-carbamoyl-beta-alanine amidohydrolase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0669	probable DNA polymerase alpha chain	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0670	hypothetical protein	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0849	thioredoxin reductase 2	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA0849	thioredoxin reductase 2	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0849	thioredoxin reductase 2	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0923	DNA Polymerase IV, DinB	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA0935	conserved hypothetical protein	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA1125	probable cobalamin biosynthetic protein	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA1155	NrdB, tyrosyl radical-harboring component of class Ia ribonucleotide reductase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA1155	NrdB, tyrosyl radical-harboring component of class Ia ribonucleotide reductase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA1155	NrdB, tyrosyl radical-harboring component of class Ia ribonucleotide reductase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA1156	NrdA, catalytic component of class Ia ribonucleotide reductase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA1156	NrdA, catalytic component of class Ia ribonucleotide reductase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA1156	NrdA, catalytic component of class Ia ribonucleotide reductase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA1197	hypothetical protein	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA1532	DNA polymerase subunits gamma and tau	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA1816	DNA polymerase III, epsilon chain	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA1816	DNA polymerase III, epsilon chain	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA1816	DNA polymerase III, epsilon chain	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA1886	DNA polymerase II	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA1886	DNA polymerase II	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA1920	class III (anaerobic) ribonucleoside-triphosphate reductase subunit, NrdD	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA1920	class III (anaerobic) ribonucleoside-triphosphate reductase subunit, NrdD	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA1920	class III (anaerobic) ribonucleoside-triphosphate reductase subunit, NrdD	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA2616	thioredoxin reductase 1	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA2616	thioredoxin reductase 1	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA2616	thioredoxin reductase 1	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA2876	orotidine 5'-phosphate decarboxylase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA2876	orotidine 5'-phosphate decarboxylase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA2876	orotidine 5'-phosphate decarboxylase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA2961	DNA polymerase III, delta prime subunit	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA2961	DNA polymerase III, delta prime subunit	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA2962	thymidylate kinase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA2962	thymidylate kinase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3050	dihydroorotate dehydrogenase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3050	dihydroorotate dehydrogenase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3050	dihydroorotate dehydrogenase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3114	tRNA-pseudouridine synthase I	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3163	cytidylate kinase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3163	cytidylate kinase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3232	probable nuclease	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3480	probable deoxycytidine triphosphate deaminase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3480	probable deoxycytidine triphosphate deaminase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3527	dihydroorotase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3527	dihydroorotase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3527	dihydroorotase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3625	survival protein SurE	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3625	survival protein SurE	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3629	alcohol dehydrogenase class III	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3637	CTP synthase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3637	CTP synthase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3637	CTP synthase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3640	DNA polymerase III, alpha chain	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3640	DNA polymerase III, alpha chain	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3640	DNA polymerase III, alpha chain	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3654	uridylate kinase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3654	uridylate kinase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3654	uridylate kinase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3807	nucleoside diphosphate kinase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3807	nucleoside diphosphate kinase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3807	nucleoside diphosphate kinase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3832	DNA polymerase III, chi subunit	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3989	DNA polymerase III, delta subunit	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4238	DNA-directed RNA polymerase alpha chain	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4238	DNA-directed RNA polymerase alpha chain	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4269	DNA-directed RNA polymerase beta* chain	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA4269	DNA-directed RNA polymerase beta* chain	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4269	DNA-directed RNA polymerase beta* chain	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4270	DNA-directed RNA polymerase beta chain	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4270	DNA-directed RNA polymerase beta chain	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4406	UDP-3-O-acyl-N-acetylglucosamine deacetylase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4646	uracil phosphoribosyltransferase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA4646	uracil phosphoribosyltransferase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4646	uracil phosphoribosyltransferase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4740	polyribonucleotide nucleotidyltransferase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA4740	polyribonucleotide nucleotidyltransferase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4740	polyribonucleotide nucleotidyltransferase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4756	carbamoylphosphate synthetase large subunit	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA4756	carbamoylphosphate synthetase large subunit	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4756	carbamoylphosphate synthetase large subunit	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4758	carbamoyl-phosphate synthase small chain	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4758	carbamoyl-phosphate synthase small chain	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5177	probable hydrolase	Pyrimidine metabolism	pae00240	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5321	deoxyuridine 5'-triphosphate nucleotidohydrolase	Pyrimidine metabolism	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA5321	deoxyuridine 5'-triphosphate nucleotidohydrolase	Pyrimidine metabolism	00240	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
